p_id,name,price,colour,brand,ratingCount,avg_rating
9338433,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,831,4.193742479
9338423,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,15,3.4
9338421,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,20,3.75
9338283,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,46,4.043478261
9338281,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,482,3.589211618
9338279,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,16,3.875
9338273,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,104,3.923076923
9338271,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,11,3.636363636
9338261,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,40,3.85
9338259,SCORPIOUS Women Pack of Shrug & Top,2198,Multi,SCORPIUS,11,3.636363636
10182373,Style Quotient Women Black & Golden Self Design Shrug,1299,Black,Style Quotient,74,3.932432432
17023766,Style Quotient Women Black Monochrome Shrug,1999,Black,Style Quotient,25,4.08
11789162,Darzi Women Black & White Sheer Floral  Print Open Front Shrug,1199,Black,Darzi,11,3.818181818
11004626,Globus Women Blue & White Printed Tie-Up Shrug,1299,Blue,Globus,63,4.174603175
16280988,Sugr Women Grey Dipped Hem Heathered Shrugs,699,Grey,Sugr,5,5
13913504,Trend Arrest Women Beige Solid Open Front Longline Shrug,1499,Beige,Trend Arrest,9,4.222222222
16737232,Style Quotient Women Olive Green  Sheer Button Crop Shrug,999,Olive,Style Quotient,7,4.285714286
14219684,DressBerry Women Blue Solid Sustainable & Recycled Shrug,1299,Blue,DressBerry,34,4.117647059
18992236,max Women Black Monochrome Shrug,499,Black,max,16,4.625
13997480,Sera Women Black & Grey Printed Button Shrug,1494,Black,Sera,249,4.16064257
10856140,SASSAFRAS Women Burgundy Ribbed Longline Open Front Shrug,1799,Burgundy,SASSAFRAS,3531,4.558198811
5834686,Style Quotient by noi Off-White Solid Crop Shrug,1299,Off White,Style Quotient,262,4.27480916
14996842,Sztori Women Plus Size Black Solid Tie-Up Shrug,3199,Black,Sztori,26,4.576923077
16404086,Tokyo Talkies Women Green Longline Shrug,1849,Green,Tokyo Talkies,51,4.411764706
14808690,Zink London Women Grey Tie-Up Shrug,1799,Grey,Zink London,9,4.333333333
16280992,Sugr Women Grey Shrug,399,Grey,Sugr,13,4.230769231
6670736,StyleStone Women Blue Self Design Open Front Denim Shrug,1599,Blue,StyleStone,25,4.52
16737226,Style Quotient Women Off White Crop Shrug,1049,Off White,Style Quotient,12,4.333333333
13635828,Monte Carlo Women Green Striped Open Front Shrug,2485,Green,Monte Carlo,11,3.818181818
2402033,Espresso Navy Blue Solid Open Front Shrug,699,Navy Blue,Espresso,25,4.68
16838988,Globus Women Black Self Design Crop Shrug,1999,Black,Globus,8,3.625
8946941,Cherokee Green Solid Open Front Shrug,799,Green,Cherokee,16,4.0625
10166565,Hypernation Women Blue Solid Open Front Shrug,985,Blue,Hypernation,7,4.428571429
16295592,Chemistry Women Navy Blue Longline Solid Full Length Cover Up Tie-Up Shrug,1899,Navy Blue,Chemistry,5,4.2
11426532,Kalt Women Maroon Striped Open Front Shrug,1700,Maroon,Kalt,7,4
12993682,Kalt Women Red & Black Colourblocked Open Front Shrug,1700,Red,Kalt,16,4.375
16593958,NoBarr Women Brown Shrug,1250,Brown,NoBarr,28,4.5
17041418,RIVI Women Cotton Blue & White Printed Longline Shrug,999,Blue,RIVI,5,2.6
17441670,Style Quotient Women Tan Brown Button Shrug,1049,Tan,Style Quotient,5,3.8
13561028,Espresso Women Off-White Solid Open Front Shrug,1299,Off White,Espresso,5,4.4
11364424,SASSAFRAS Women Green & Off-White Printed Longline Open Front Shrug,1699,Green,SASSAFRAS,40,4.4
13594240,KLOTTHE Women Maroon Self Design Tie-Up Shrug,3499,Maroon,KLOTTHE,12,4.333333333
12543248,Oxolloxo Women Brown & Black Animal Printed Open Front Shrug,1699,Brown,Oxolloxo,7,3.857142857
13843104,SASSAFRAS Women Black & Silver Self-Design Tie-Up Longline Shrug,1799,Black,SASSAFRAS,115,4.408695652
16701486,CODE by Lifestyle Women Pink Shrug,1299,Pink,CODE by Lifestyle,15,4.333333333
11315060,MABISH by Sonal Jain Women Green & Golden Printed Open Front Shrug,2019,Green,MABISH by Sonal Jain,74,3.121621622
12543380,Oxolloxo Women Black & Red Printed Open Front Shrug,1699,Black,Oxolloxo,16,4.5625
7437296,Mayra Black Solid Open Front Shrug,995,Black,Mayra,451,3.702882483
2280928,SASSAFRAS Red Solid Waterfall Shrug,1499,Red,SASSAFRAS,42,4.119047619
13639602,CODE by Lifestyle Women Grey & Pink Striped Open Front Shrug,899,Grey,CODE by Lifestyle,22,4.181818182
12508586,Cottinfab Women White & Black Printed Open Front Shrug,999,White,Cottinfab,67,3.985074627
17787968,Berrylush Women Maroon Dobby Weave Sheer Shrug,1299,Maroon,Berrylush,35,4.342857143
13585442,M&H Easy Women White & Green Printed Tie-Up Shrug,1799,White,M&H Easy,70,3.342857143
13132408,Bronz Women Green Geometric Printed Open Front Shrug,699,Green,Bronz,6,3.5
14597260,American Eye Women Purple & Green Longline Acrylic Button Shrug,1799,Purple,American Eye,7,4.428571429
10185337,AURELIA Women Black Velvet Finish Self Design Longline Button Shrug,1499,Black,AURELIA,9,4.666666667
10320039,Belle Fille Women Beige Solid Open Front Longline Shrug,1999,Beige,Belle Fille,3,3
17777194,KASSUALLY Women Navy Blue Crop Tie-Up Denim Shrug,1499,Navy Blue,KASSUALLY,5,5
12633042,AND Women Pink & Beige Striped Button Shrug,2799,Pink,AND,21,4.523809524
10947426,Honey by Pantaloons Women Olive Green Solid Open Front Shrug,899,Olive,Honey by Pantaloons,60,4.483333333
13661546,AKKRITI BY PANTALOONS Women Off-White Self Design Open Front Shrug,1299,Off White,AKKRITI BY PANTALOONS,24,4.208333333
15693066,Vero Moda Women Maroon Shrug,2299,Maroon,Vero Moda,7,4
11928776,Meeranshi Women Pink & Beige Striped Open Front Longline Shrug,999,Pink,Meeranshi,58,3.568965517
15485484,InWeave Women Maroon & Blue Printed Longline Bohemian Shrug,2699,Maroon,InWeave,6,3.666666667
11153116,Ayaany Women Beige Self Design Open Front Shrug,1699,Beige,Ayaany,39,4.153846154
11223652,Style Quotient Women White & Black Checked Waterfall Shrug,999,White,Style Quotient,11,4
2400041,AURELIA Teal Green Solid Sheer Longline Open Front Shrug with Sequinned Detail,1299,Teal,AURELIA,94,4.638297872
14597340,American Eye Women Navy Blue Acrylic Button Shrug,1399,Navy Blue,American Eye,8,4.25
13392960,RIVI Women Burgundy Cotton Schiffli Embroidered Open Front Crop Shrug,1999,Burgundy,RIVI,45,3.933333333
10319989,Belle Fille Women Beige Solid Open Front Shrug,2199,Beige,Belle Fille,4,3
12900038,Zink London Women Blue & White Printed Open Front Shrug,1999,Blue,Zink London,8,3.625
11951422,DressBerry Women Pink & Orange Acrylic Striped Open Front Shrug,1999,Pink,DressBerry,114,4.131578947
13047934,Globus Women Pink Solid Shrug,799,Pink,Globus,25,3.8
1141287,Besiva Grey Shrug,1499,Grey,Besiva,20,4.55
9090953,Indibelle Blue & Beige Printed Open Front Shrug,1699,Blue,Indibelle,16,3.625
8441465,Bossini Mustard Yellow Printed Open Front Shrug,899,Mustard,Bossini,53,4.339622642
8739923,Ira Soleil Grey Solid Sheer Crop Shrug,999,Navy Blue,Ira Soleil,38,4.026315789
7470428,Rigo Women Navy Blue & White Striped Open Front Shrug,1299,Navy Blue,Rigo,7,3.428571429
6539101,MABISH by Sonal Jain Women Yellow Solid Open Front Shrug,1839,Yellow,MABISH by Sonal Jain,32,3.75
11549468,SASSAFRAS Blue & Off-White Ditsy Floral Side Slit Longline Shrug,1599,Blue,SASSAFRAS,55,4.327272727
13642058,Cottinfab Women Black & Pink Floral Print Open Front Shrug,1749,Black,Cottinfab,24,4.041666667
16728538,Style Quotient Women Maroon Solid Cotton Open Front Crop Shrug,1049,Maroon,Style Quotient,8,3.875
12113598,Yufta Women Green & Maroon Printed Tie-Up Shrug,1399,Green,Yufta,12,3.75
5693601,Global Desi Grey Printed Waterfall Shrug,2199,Grey,Global Desi,9,3.666666667
1452571,Fusion Beats Orange Polyester Sheer Shrug,1999,Orange,Fusion Beats,17,4.352941176
9090955,Indibelle Women Brown & Cream-Coloured Printed Open Front Shrug,1699,Brown,Indibelle,15,4
11153164,Huetrap Women Purple Solid Open Front Longline Shrug,1099,Purple,Huetrap,10,4
9073715,People Women Black Solid Open Front Shrug,799,Black,People,41,3.414634146
16002778,AKKRITI BY PANTALOONS Women Maroon & Black Acrylic Longline Scarf Print Shrug,1999,Maroon,AKKRITI BY PANTALOONS,7,4.428571429
14597162,American Eye Women Mustard Yellow & Beige Printed Open Front Longline Shrug,1999,Mustard,American Eye,7,4.714285714
14596948,American Eye Women Teal Blue Checked Longline Shrug,1999,Teal,American Eye,20,4.65
13561016,Espresso Women Black Self Design Lace Open Front Shrug,1299,Black,Espresso,13,4
12001284,Oxolloxo Women Rust Brown Self Design Open Front Shrug,1599,Rust,Oxolloxo,1,2
9552897,SASSAFRAS Grey & Mustard Yellow Polka Dots Print Open Front Shrug,1699,Grey,SASSAFRAS,70,3.985714286
10934368,Latin Quarters Women Grey Solid Open Front Shrug,1599,Grey,Latin Quarters,12,4.5
11004698,Globus Women Black Solid Open Front Shrug,1899,Black,Globus,7,3.857142857
16294894,Espresso Women Black Lace Panel Front Open Shrug,1499,Black,Espresso,6,4.666666667
13236562,Latin Quarters Women Black Solid High-Low Shrug,1899,Black,Latin Quarters,5,3.6
12402330,Belle Fille Women Navy Blue Solid Open Front Shrug,2499,Navy Blue,Belle Fille,6,3.833333333
12477518,Globus Women Brown Solid Open Front Shrug,1049,Brown,Globus,9,4.111111111
5829334,Roadster Women Mustard Yellow Solid Hooded Sweatshirt,1199,Mustard,Roadster,5462,4.313255218
19266872,H&M Women Red Printed Hoodie,1499,Red,H&M,10,4.5
10854038,Tokyo Talkies Women Maroon & Navy Blue Solid Sweatshirt,1199,Maroon,Tokyo Talkies,1724,4.346867749
12737904,SASSAFRAS Women Off-White Puff Sleeve Faux Fur Solid Sweatshirt,1999,Off White,SASSAFRAS,2111,4.384651824
5829327,Roadster Women Coral Pink Solid Hooded Sweatshirt,1199,Coral,Roadster,13938,4.226287846
16849312,H&M Women Black Solid Cropped Zip-Through Hoodie,1499,Black,H&M,102,4.715686275
15187646,98 Degree North Women Black Ribbed Pure Cotton Long Sleeves Pullover,2099,Black,98 Degree North,308,4.405844156
11991214,Roadster Women Mustard Yellow Solid Hooded Sweatshirt,1199,Mustard,Roadster,273,4.245421245
10854022,Tokyo Talkies Women Green Solid Hooded Sweatshirt,1249,Green,Tokyo Talkies,1856,4.457974138
11973294,Mast & Harbour Women Dusty Pink Shimmer Effect Striped Front-Open Sweater,2199,Pink,Mast & Harbour,373,4.36461126
17124538,H&M Women White Rib-Knit Cardigan,1499,White,H&M,86,4.662790698
9477715,The Roadster Lifestyle Co Women Black Solid Sweatshirt,1299,Black,Roadster,789,4.248415716
10891996,Tokyo Talkies Women Pink & White Printed Hooded Sweatshirt,1199,Pink,Tokyo Talkies,829,4.451145959
16849304,H&M Women Green Tie & Dye Oversized Sweatshirt,1499,Green,H&M,80,4.325
14362788,Mast & Harbour Women Orange Colourblocked Hooded Sweatshirt,1799,Orange,Mast & Harbour,85,4.235294118
11991426,Roadster Women Mustard Brown Fleece Solid Hooded Sweatshirt,1299,Mustard,Roadster,886,4.300225734
15198584,H&M Women Black Sweatshirt,799,Black,H&M,652,4.481595092
12196716,HERE&NOW Women Lime Green Solid Sweatshirt,1499,Lime Green,HERE&NOW,399,4.280701754
14332328,Roadster Women Lavender Printed Drop Shoulder Boxy Sweatshirt,1499,Lavender,Roadster,247,4.429149798
18376730,H&M Women White Cropped Zip-Through Hoodie,1299,White,H&M,30,4.2
15575208,Tokyo Talkies Women Rose Pullover Sweater,1699,Rose,Tokyo Talkies,188,4.393617021
11991442,Roadster Women Peach-Coloured Solid Oversized Hooded Sweatshirt,1299,Peach,Roadster,592,4.371621622
17155520,H&M Woman Grey Hoodie,1999,Grey,H&M,25,4.52
15749352,Puma Women Olive Green Printed Sweatshirt,2999,Olive,Puma,27,4.444444444
17611544,H&M Women Yellow Solid Zip-Through Hoodie,1499,Yellow,H&M,19,4.052631579
15241662,98 Degree North Women Black Ribbed Pure Cotton Sleeveless Pullover,1899,Black,98 Degree North,83,4.457831325
13418690,plusS Women Purple & White Printed Sweatshirt,1799,Purple,plusS,204,4.147058824
17124306,H&M Women Pink Drawstring Sweatshirt,1299,Pink,H&M,32,4.46875
14362794,Mast & Harbour Women White & Black Printed Sweatshirt,1599,White,Mast & Harbour,83,4.120481928
16378582,Zigo Women Black Cardigan,2369,Black,Zigo,35,4.114285714
17186006,H&M Blue Oversized Zip-Through Hoodie,2299,Blue,H&M,13,4.153846154
15843756,Vero Moda Women Grey Wool Cardigan,2499,Grey,Vero Moda,20,3.6
12258972,all about you Women Off-White Self Design Cardigan Sweater,2699,Off White,all about you,252,4.297619048
14438796,Harvard Women Sea Green Solid Pullover Sweatshirt,1499,Sea Green,Harvard,67,4.373134328
14331986,Roadster Women Blue & White Colourblocked Sweatshirt,1999,Blue,Roadster,27,4.111111111
17695408,FOREVER 21 Women Lavender & Yellow Humour and Comic Printed Pure Cotton Pullover,999,Lavender,FOREVER 21,11,4.818181818
16893050,H&M Women Grey Solid V-Neck Cardigan,1499,Grey,H&M,22,4.545454545
15426598,Harvard Women Maroon Brand logo Printed Hooded Sweatshirt,1598,Maroon,Harvard,88,4.454545455
14331424,Roadster Women Purple Ribbed Pullover,1299,Purple,Roadster,188,4.117021277
13039016,STREET 9 Women Orange Printed Sweatshirt,1699,Orange,STREET 9,279,4.512544803
15630060,H&M Women Black Solid Hoodie,1499,Black,H&M,48,4.3125
10918148,Tokyo Talkies Women Mustard Self Design Sweater,1949,Mustard,Tokyo Talkies,962,4.4002079
5447351,Roadster Women Navy Blue Striped Cardigan,1499,Navy Blue,Roadster,683,4.071742313
10683618,Tokyo Talkies Women Navy Blue & Red Colourblocked Hooded Sweatshirt,1199,Navy Blue,Tokyo Talkies,1261,4.367961935
12524642,MANGO Women Olive Green Solid Longline Front-Open Sweater,2590,Olive,MANGO,29,3.827586207
15630118,H&M Women Beige V-Neck Sweater Vest,1299,Beige,H&M,8,3.75
13039014,STREET 9 Women Pink Printed Sweatshirt,1699,Pink,STREET 9,140,4.435714286
11951854,DressBerry Women Green Self Design Embroidered Pullover,2299,Green,DressBerry,195,4.420512821
15721006,KASSUALLY Women Black Solid Knitted Sweater,1999,Black,KASSUALLY,68,3.720588235
16396278,H&M  Women White Solid Collared Jumper,1499,White,H&M,81,4.50617284
14331606,Roadster Women Black Cowl Neck Ribbed Pullover,1999,Black,Roadster,158,4.462025316
17870422,Puma Women Pink Essentials Embroidery Cotton Hoodie,2999,Pink,Puma,7,4.285714286
14927426,H&M Woman Beige Cropped sweatshirt,1499,Beige,H&M,24,4.333333333
12887914,Kalt Women Acrylic Beige Self Design Cardigan Sweater,2000,Beige,Kalt,126,4.476190476
16362076,H&M Women Grey Ribbed Wool-Blend Jumper,1499,Grey,H&M,30,4.066666667
17606422,FOREVER 21 Women Black Printed Cotton Sweatshirt,1299,Black,FOREVER 21,7,4.428571429
9478873,The Roadster Lifestyle Co Women Green Solid Sweater,1299,Olive,Roadster,351,4.310541311
16461758,H&M Women Grey & Brown Velour Zip-Through Hoodie,1299,Grey,H&M,25,4.36
16100932,Tokyo Talkies Women Charming Purple Solid Velvet Sweatshirt,1149,Purple,Tokyo Talkies,71,4.408450704
10856136,SASSAFRAS Women Yellow Embellished Sweatshirt,1899,Yellow,SASSAFRAS,1109,4.359783589
16591608,H&M Women Black Solid Rhinestone-Button Knitted Cardigan,1499,Black,H&M,12,4.166666667
14438794,Harvard Women Pink Solid Pullover Sweatshirt,1499,Pink,Harvard,58,4.362068966
10761774,Tokyo Talkies Women Black Embroidered Sweatshirt,1199,Black,Tokyo Talkies,305,4.445901639
14443422,Mast & Harbour Women Grey Melange & Navy Blue Solid Sweatshirt,1899,Grey Melange,Mast & Harbour,42,4
15630044,H&M Women White Hoodie,1499,White,H&M,37,4.351351351
9478817,The Roadster Lifestyle Co Women Off-White Solid Pullover Sweater,1699,Off White,Roadster,509,3.47151277
16686906,H&M Women Beige Cropped Polo-Neck Jumper,2299,Beige,H&M,4,5
14823674,Anouk Women Pink Solid Acrylic Winter Pullover Sweater with Self-Design Detail,2799,Pink,Anouk,23,3.869565217
17842650,H&M Women White Fluffy Cardigan,1499,White,H&M,6,4
15974280,Vero Moda Women Black Cardigan,2999,Black,Vero Moda,17,4.529411765
14966352,Van Heusen Woman Maroon Cardigan,1899,Maroon,Van Heusen Woman,8,4.375
16124660,MANGO Women Olive Green Hooded Sweatshirt,5590,Olive,MANGO,6,5
11952000,DressBerry Women Navy Blue Ribbed Longline Front-Open Sweater,1999,Navy Blue,DressBerry,211,4.127962085
16893052,H&M Girls White Crocheted Cardigan,2699,White,H&M,8,4.375
15963990,MANGO Women Purple & Yellow Woven Design Cardigan,4590,Purple,MANGO,12,4.166666667
13768202,Campus Sutra Women Black Solid Cotton Crop Sweatshirt,1299,Black,Campus Sutra,123,4.390243902
15738706,ONLY Women Green Pullover,2499,Green,ONLY,15,4.6
16379658,Vero Moda Women Grey Sweatshirt,2499,Grey,Vero Moda,5,5
15241646,98 Degree North Women Off White Ribbed Pullover,1899,Off White,98 Degree North,33,4.424242424
11991456,Roadster Women Dusty Pink Boxy Solid Sweatshirt,999,Pink,Roadster,2259,4.244798583
12993186,Kalt Women Teal Blue Self Design Cardigan Sweater,2100,Teal,Kalt,51,4.333333333
14470312,Sangria Women Charcoal Grey Solid Pullover with Embroidered Detail,2499,Charcoal,Sangria,36,4.222222222
14080600,DressBerry Women Olive Green Solid Sweatshirt With Applique Detail,1699,Olive,DressBerry,42,4.523809524
12737808,SASSAFRAS Women Fluorescent Green Solid Hooded Cropped Sweatshirt,1399,Fluorescent Green,SASSAFRAS,187,4.427807487
16378540,Zigo Women Coral Self Design Wool Longline Cardigan,4897,Coral,Zigo,62,4.483870968
11035298,Athena Women White Solid Sweatshirt,1799,White,Athena,563,4
14332396,Roadster Women Pink Solid Sweatshirt,1599,Pink,Roadster,47,4.340425532
17131032,Monte Carlo Women Beige Solid Sweatshirt,2395,Beige,Monte Carlo,2,5
14331596,Roadster Women Black Solid Turtle Neck Pullover,1299,Black,Roadster,237,4.303797468
15273960,MANGO Women Pink Solid Open Knit Pullover,2390,Pink,MANGO,21,4.047619048
10607430,SASSAFRAS Women Yellow & Silver Printed Hooded Crop Sweatshirt,1699,Yellow,SASSAFRAS,235,4.310638298
14332392,Roadster Women Mauve Solid Cropped  Hooded Sweatshirt,1099,Mauve,Roadster,228,4.293859649
10825598,her by invictus Women Black Solid Front-Open Sweater,2199,Black,her by invictus,161,3.763975155
15274016,MANGO Women Black Pullover,2990,Black,MANGO,20,4.5
14080894,DressBerry Women Red Solid Hooded Sweatshirt,1749,Red,DressBerry,19,4.157894737
14516092,Kook N Keech Marvel Women Peach-Coloured Sequinned Hooded Sweatshirt,2099,Peach,Kook N Keech Marvel,32,4.28125
9478497,The Roadster Lifestyle Co Women Black Solid Sweater,1299,Black,Roadster,302,4.135761589
13038860,STREET 9 Women Yellow Printed Crop Sweatshirt,1699,Yellow,STREET 9,79,4.227848101
14071530,DressBerry Women Mustard Yellow Solid Cardigan,2299,Mustard,DressBerry,64,4.5
14231672,Chemistry Women Maroon & Black Striped Pullover,2199,Maroon,Chemistry,50,4.38
14231232,all about you Women Black Cardigan,1899,Black,all about you,38,3.842105263
16652184,H&M Women Beige Solid V-Neck Jumper,1499,Beige,H&M,7,4.714285714
9901971,The Roadster Lifestyle Co Women Pink Solid Hooded Sweatshirt,1299,Pink,Roadster,1258,4.354531002
14382282,DressBerry Women Pink Self-Design Cardigan,2099,Pink,DressBerry,88,4.181818182
14331672,Roadster Women Navy Blue & Pink Striped Pullover,1299,Navy Blue,Roadster,71,4.070422535
14470328,ether Women Cream-Coloured Pure Cotton Solid Pullover,1699,Cream,ether,34,4.029411765
9477945,The Roadster Lifestyle Co Women Teal Blue Solid Hooded Sweatshirt With Taping Detail,1899,Teal,Roadster,146,3.801369863
16124370,MANGO Women Blue Boucle Pullover,3590,Blue,MANGO,46,4.434782609
16336010,STREET 9 Women Gorgeous Green Typography Cropped Sweatshirt,1799,Green,STREET 9,17,4.294117647
15963876,MANGO Women Peach-Coloured Cable Knit Pullover,4590,Peach,MANGO,21,4
16158642,BonOrganik Women Blue Hooded Sweatshirt,1499,Blue,BonOrganik,19,3.578947368
11951692,DressBerry Women Green Solid Pullover,1499,Green,DressBerry,168,4.303571429
15881240,ONLY Women Green & Yellow Pure Cotton Printed  Cotton Crop Sweatshirt,2799,Green,ONLY,7,4.285714286
15865198,plusS Women Burgundy Hooded Sweatshirt,2980,Burgundy,plusS,21,4.380952381
15415146,Flying Machine Women Charcoal Typograhy Printed Front-Open Sweatshirt,2499,Charcoal,Flying Machine,12,4.75
13300760,Kalt Women Navy Blue & Grey Self Design Cardigan,2099,Navy Blue,Kalt,158,4.392405063
15865190,plusS Women Plus Size Black Striped Hooded Sweatshirt,2980,Black,plusS,30,3.566666667
15883400,Kazo Women Purple Sequin Printed Sweatshirt,2990,Purple,Kazo,7,4.285714286
14551462,DressBerry Women Green Colourblocked Sweatshirt,1899,Green,DressBerry,36,4.416666667
16055322,KASSUALLY Women Beautiful Off-White Solid Cardigan Set,2999,Grey,KASSUALLY,15,3.6
15630126,H&M Women White Rib-Knit Sweater Vest,2299,White,H&M,12,4.583333333
11952426,DressBerry Women Lime Green Solid Hooded Sweatshirt,1499,Yellow,DressBerry,207,4.367149758
16168314,H&M Women White Ribbed Polo-Neck Jumper,2299,White,H&M,15,3.6
15780450,Vero Moda Women Blue Printed Sweatshirt,2299,Blue,Vero Moda,6,3.833333333
16517710,ONLY Women Off-White Printed Cotton Sweatshirt,2299,Off White,ONLY,15,4.466666667
1937040,Roadster Women Purple Solid Sweatshirt,1099,Purple,Roadster,1174,4.254684838
14071898,DressBerry Women Stunning Blue Colourblocked Knitted Sweater,1999,Blue,DressBerry,32,4.28125
14438810,Harvard Women Pink Printed Sweatshirt,1599,Pink,Harvard,24,4.208333333
16036464,ARISE Women Black Hooded Sweatshirt,2199,Black,ARISE,6,3.833333333
14080698,DressBerry Women Stunning Blue Printed Sweatshirt,1749,Blue,DressBerry,10,3.8
17842652,H&M Women Black Fluffy cardigan,1499,Black,H&M,6,3.666666667
14382294,DressBerry Women Yellow Ribbed Pullover,1999,Yellow,DressBerry,38,3.868421053
15960258,H&M Women Beige Long Zip-Through Hoodie,1999,Beige,H&M,38,4
15273944,MANGO Women Red Raglan Sleeves Pullover,4590,Red,MANGO,18,4.111111111
11991572,Roadster Women Mustard Yellow Solid Sweatshirt,1799,Mustard,Roadster,315,4.152380952
11951666,DressBerry Women Pink Solid Pullover Sweater,1549,Pink,DressBerry,154,4.051948052
16378560,Zigo Women Maroon Cardigan,2369,Maroon,Zigo,25,4.28
12960518,DressBerry Women Green Open Knit Pullover,1949,Green,DressBerry,124,4.35483871
12737792,SASSAFRAS Women Pink Solid Hooded Cropped Sweatshirt with Printed Detail,1399,Pink,SASSAFRAS,55,4.218181818
15088960,Roadster Women Lavender Solid Sweatshirt,1599,Lavender,Roadster,47,3.936170213
15274330,MANGO Women Off White & Red Striped Pullover,3590,Off White,MANGO,26,4.538461538
15120256,Vero Moda Women Brown Solid Amby Pullover Sweater,1799,Brown,Vero Moda,32,4.5625
14072074,DressBerry Women Blue Open knit Pullover,2399,Blue,DressBerry,102,4.107843137
14363214,Mast & Harbour Women Navy Blue & White Striped Pullover,2099,Navy Blue,Mast & Harbour,31,4.322580645
12353014,Puma Women Pink Back Printed Train Zip Crew Sweatshirt,4499,Pink,Puma,11,4.181818182
18595172,Style Quotient Women Blue Longline Poncho,1499,Blue,Style Quotient,3,5
10876730,plusS Women Dusty Pink Printed Sweatshirt,1799,Pink,plusS,32,4.15625
11951698,DressBerry Women Olive Green Solid Pullover Sweater,1999,Olive,DressBerry,170,4.523529412
7275914,Belle Fille Women Green Solid Sweatshirt,1699,Green,Belle Fille,226,3.800884956
17131052,Monte Carlo Women Blue Printed Hooded Sweatshirt,1695,Blue,Monte Carlo,5,4.6
15353040,ether Women Maroon Solid Front Open Sweater,1999,Maroon,ether,11,3.272727273
16124400,MANGO Women Off White Ruffle Detailed Pullover,3590,Off White,MANGO,6,4.333333333
14557172,HERE&NOW Women Red Self Designed Pullover Sweater,2399,Red,HERE&NOW,34,4.029411765
14332140,Roadster Women Mustard Yellow & White Colourblocked Hooded Sweatshirt,1799,Mustard,Roadster,17,4.411764706
17155514,H&M Women Grey Solid Long Sweatshirt,1299,Grey,H&M,3,4
15964092,MANGO Women Black Solid Pullover,2990,Black,MANGO,8,4
14080620,DressBerry Women Navy Blue Typography Quirky Outerwear Sweatshirt,1699,Navy Blue,DressBerry,21,3.761904762
15502242,Rute Plus Size Women Off White Floral Printed Hooded Sweatshirt,2099,Off White,Rute,25,4.4
15790152,H&M Women Beige Solid Acrylic Collared Jumper,2299,Beige,H&M,5,4.6
16422794,Style Quotient Women Off White Solid High Neck Pullover,1299,Off White,Style Quotient,15,4.2
14551584,DressBerry Women Green Applique Detail Hooded Sweatshirt,1649,Green,DressBerry,9,4.222222222
15823664,H&M Women Beige Ribbed Polo-Neck Sweater Vest,1999,Beige,H&M,6,5
5829328,Roadster Women Rust Red Solid Hooded Sweatshirt,1299,Rust,Roadster,2222,4.285328533
13211912,Pepe Jeans Women Grey Striped Sweatshirt,2299,Grey,Pepe Jeans,10,4.6
13789594,Annabelle by Pantaloons Women Beige & Black Colourblocked Poncho Sweater,1699,Beige,Annabelle by Pantaloons,20,4.95
16219034,H&M Women Blue Solid Cropped Ribbed Velour Top,1299,Blue,H&M,34,4.411764706
16378568,Zigo Women Pink Solid Wool Cardigan,2369,Pink,Zigo,9,4.222222222
4423952,DressBerry Women Green Solid Pullover,1949,Green,DressBerry,340,4.517647059
15508774,SASSAFRAS Women Gorgeous Fluorescent Green Solid Knitted Sweatshirt,1399,Fluorescent Green,SASSAFRAS,10,3.8
11102094,Alcis Women Charcoal Grey Solid Hooded Front-Open Sweatshirt,2599,Charcoal,Alcis,9,3.666666667
13038878,STREET 9 Women Blue Solid Sweatshirt,1999,Blue,STREET 9,19,4.631578947
14071952,DressBerry Women Pretty Pink Solid Knitted Sweater,1699,Pink,DressBerry,41,3.609756098
14513026,Kook N Keech Disney Women Yellow Printed Sweatshirt,2199,Yellow,Kook N Keech Disney,11,4.636363636
14219714,DressBerry Women Pink Solid Hooded Crop Sweatshirt,1749,Pink,DressBerry,21,3.952380952
10745406,One Femme Women Black Self Design Cardigan,3300,Black,One Femme,41,4.292682927
15740902,ONLY Women Green Printed Sweatshirt,2799,Green,ONLY,5,4.8
15843724,Vero Moda Women Beige & Black Striped Pullover,2799,Beige,Vero Moda,7,4.428571429
14470176,ether Women Blue Self-Striped Pullover,1799,Blue,ether,3,2.666666667
15844534,URBANIC Women Yellow Self Design Cardigan,1790,Yellow,URBANIC,10,3.9
13534776,MANGO Women Black Open Knit Sleeves Pullover,2390,Black,MANGO,20,4.15
15790462,SASSAFRAS Women Coral Solid Terry Boxy Sweatshirt,1699,Coral,SASSAFRAS,7,4.714285714
15158920,Roadster Women Pink Solid Sweatshirt,1499,Pink,Roadster,55,4
